Customer ID,Twitter hashtags,Social groups/likes,Social Post/month,SM check Inns/Month,Habits and Interest,Travel frequency/month
5375,Terriost activity,,16,8,Books,16
5376,,,85,23,Travelling,85
5377,,Mental health,0,24,shopoholic,0
5378,,,0,16,,0
5379,,,0,85,,0
5380,,,2,0,Travelling,2
5381,Financial issues,Health Issue,4,0,,4
5382,,,8,0,,8
5383,Criminal,,9,2,Charity,9
5384,,,45,4,,45
5385,,,2,8,,2
5386,Mental health,Terriost activity,4,9,Online Gaming,4
5387,,,3,45,,3
5388,,,78,2,Smoker,78
5389,,spritual,1,4,,1
5390,Health Issue,,1,3,Outdoor Activities,1
5391,,,8,78,,8
5392,,,0,1,,0
5393,,,5,1,,5
5394,,Sports,7,8,Alchohol Abuse,7
5395,Terriost activity,Financial issues,23,0,,23
5396,,,,5,Travelling,
5397,,Criminal,0,7,Sports,0
5398,,,5,23,,5
5399,,Sports,1,,,1
5400,,Financial issues,4,0,Gambling,4
5401,Financial issues,,8,5,,8
5402,,Criminal,23,1,,23
5403,Criminal,,24,4,Books,24
5404,,,16,8,Travelling,16
5405,,Mental health,85,23,shopoholic,85
5406,Mental health,,0,24,,0
5407,,,0,16,,0
5408,,,0,85,Travelling,0
5409,,Health Issue,2,0,,2
5410,Health Issue,,4,0,,4
5411,,,8,0,Charity,8
5412,,,9,2,,9
5413,,,45,4,,45
5414,,,2,8,Online Gaming,2
5415,Terriost activity,Sports,4,9,,4
5416,,Financial issues,3,45,,3
5417,,,78,2,,78
5418,,Criminal,1,4,Smoker,1
5419,,,1,3,,1
5420,,,8,78,Outdoor Activities,8
5421,Financial issues,Mental health,0,1,,0
5422,,,5,1,,5
5423,Criminal,,7,8,,7
5424,,,23,0,Alchohol Abuse,23
5425,,Health Issue,,5,,
5426,Mental health,,0,7,Travelling,0
5427,,,5,23,Sports,5
5428,,,1,,,1
5429,,,4,0,,4
5430,Health Issue,Terriost activity,8,5,Gambling,8
5431,,,23,1,,23
5432,,,24,4,,24
5433,,spritual,16,8,Books,16
5434,,,85,23,Travelling,85
5435,Terriost activity,,0,24,shopoholic,0
5436,,,0,16,,0
5437,,,0,85,,0
5438,,Sports,2,0,Travelling,2
5439,,Financial issues,4,0,,4
5440,,,8,0,,8
5441,Financial issues,Criminal,9,2,Charity,9
5442,,,45,4,,45
5443,Criminal,,2,8,,2
5444,,Mental health,4,9,Online Gaming,4
5445,,,3,45,,3
5446,Mental health,,78,2,,78
5447,,,1,4,,1
5448,,Health Issue,1,3,Smoker,1
5449,,,8,78,,8
5450,Health Issue,,0,1,Outdoor Activities,0
5451,,,5,1,,5
5452,,,7,8,,7
5453,,Terriost activity,23,0,,23
5454,,,0,5,Alchohol Abuse,0
5455,Terriost activity,,5,7,,5
5456,,spritual,1,23,Travelling,1
5457,,,4,0,Sports,4
5458,,,8,5,,8
5459,,,23,1,,23
5460,,,24,4,Gambling,24
5461,Financial issues,Sports,16,8,,16
5462,,Financial issues,85,23,,85
5463,Criminal,,0,24,Books,0
5464,,Criminal,0,16,Travelling,0
5465,,,0,85,shopoholic,0
5466,Mental health,Sports,2,0,,2
5467,,Financial issues,4,0,,4
5468,,,8,0,Travelling,8
5469,,Criminal,9,2,,9
5470,Health Issue,,45,4,,45
5471,,,2,8,Charity,2
5472,,Mental health,4,9,,4
5473,,,3,45,,3
5474,,,78,2,Online Gaming,78
5475,Terriost activity,,1,4,,1
5476,,Health Issue,1,3,,1
5477,,,8,78,Smoker,8
5478,,,0,1,,0
5479,,,5,1,Outdoor Activities,5
5480,,,7,8,,7
5481,Financial issues,Terriost activity,23,0,,23
5482,,,,5,,
5483,Criminal,,,7,Alchohol Abuse,
5484,,spritual,0,23,,0
5485,,,5,,Travelling,5
5486,Mental health,,1,,Sports,1
5487,,,4,0,,4
5488,,,8,5,,8
5489,,Sports,23,1,Gambling,23
5490,Health Issue,Financial issues,24,4,,24
5491,,,16,8,,16
5492,,Criminal,85,23,Books,85
5493,,,0,24,Travelling,0
5494,,,0,16,shopoholic,0
5495,Terriost activity,Mental health,0,85,,0
5496,,,2,0,,2
5497,,,4,0,Travelling,4
5498,,,8,0,,8
5499,,Health Issue,9,2,,9
5500,,,45,4,Charity,45
5501,Financial issues,,2,8,,2
5502,,,4,9,,4
5503,Criminal,,3,45,Online Gaming,3
5504,,Terriost activity,78,2,,78
5505,,,1,4,Smoker,1
5506,Mental health,,1,3,,1
5507,,spritual,8,78,Outdoor Activities,8
5508,,,0,1,,0
5509,,,5,1,,5
5510,Health Issue,,7,8,,7
5511,,,23,0,Alchohol Abuse,23
5512,,Sports,,5,,
5513,,Financial issues,0,7,Travelling,0
5514,,,5,23,Sports,5
5515,Terriost activity,Criminal,1,,,1
5516,,,4,0,,4
5517,,Sports,8,5,Gambling,8
5518,,Financial issues,23,1,,23
5519,,,24,4,,24
5520,,Criminal,16,8,Books,16
5521,Financial issues,,85,23,Travelling,85
5522,,,0,24,shopoholic,0
5523,Criminal,Mental health,0,16,,0
5524,,,0,85,,0
5525,,,2,0,Travelling,2
5526,Mental health,,4,0,,4
5527,,Health Issue,8,0,,8
5528,,,9,2,Charity,9
5529,,,45,4,,45
5530,Health Issue,,2,8,,2
5531,,,4,9,Online Gaming,4
5532,,,3,45,,3
5533,,Sports,78,2,Smoker,78
5534,,Financial issues,1,4,,1
5535,Terriost activity,,1,3,Outdoor Activities,1
5536,,Criminal,8,78,,8
5537,,,0,1,,0
5538,,,5,1,,5
5539,,Mental health,7,8,Alchohol Abuse,7
5540,,,23,0,,23
5541,Financial issues,,0,5,Travelling,0
5542,,,5,7,Sports,5
5543,Criminal,Health Issue,1,23,,1
5544,,,4,0,,4
5545,,,8,5,Gambling,8
5546,Mental health,,23,1,,23
5547,,,24,4,,24
5548,,Terriost activity,16,8,Books,16
5549,,,85,23,Travelling,85
5550,Health Issue,,0,24,shopoholic,0
5551,,spritual,0,16,,0
5552,,,0,85,,0
5553,,,2,0,Travelling,2
5554,,,4,0,,4
5555,Terriost activity,,8,0,,8
5556,,Sports,9,2,Charity,9
5557,,Financial issues,45,4,,45
5558,,,2,8,,2
5559,,Criminal,4,9,Online Gaming,4
5560,,,3,45,,3
5561,Financial issues,,78,2,Smoker,78
5562,,Mental health,1,4,,1
5563,Criminal,,1,3,Outdoor Activities,1
5564,,,8,78,,8
5565,,,0,1,,0
5566,Mental health,Health Issue,5,1,,5
5567,,,7,8,Alchohol Abuse,7
5568,,,23,0,,23
5569,,,0,5,Travelling,0
5570,Health Issue,,5,7,Sports,5
5571,,Terriost activity,1,23,,1
5572,,,4,0,,4
5573,,,8,5,Gambling,8
5574,,spritual,23,1,,23
5575,Terriost activity,,24,4,,24
5576,,,16,8,Books,16
5577,,,85,23,Travelling,85
5578,,,0,24,shopoholic,0
5579,,Sports,0,16,,0
5580,,Financial issues,0,85,,0
5581,Financial issues,,2,0,Travelling,2
5582,,Criminal,4,0,,4
5583,Criminal,,8,0,,8
5584,,Sports,9,2,Charity,9
5585,,Financial issues,45,4,,45
5586,Mental health,,2,8,,2
5587,,Criminal,4,9,Online Gaming,4
5588,,,3,45,,3
5589,,,78,2,Smoker,78
5590,Health Issue,Mental health,1,4,,1
5591,,,1,3,Outdoor Activities,1
5592,,,8,78,,8
5593,,,0,1,,0
5594,,Health Issue,5,1,,5
5595,Terriost activity,,7,8,Alchohol Abuse,7
5596,,,23,0,,23
5597,,,0,5,Travelling,0
5598,,,5,7,Sports,5
5599,,Terriost activity,1,23,,1
5600,,,4,0,,4
5601,Financial issues,,8,5,Gambling,8
5602,,spritual,23,1,,23
5603,Criminal,,24,4,,24
5604,,,16,8,Books,16
5605,,,85,23,Travelling,85
5606,Mental health,,0,24,shopoholic,0
5607,,Sports,0,16,,0
5608,,Financial issues,0,85,,0
5609,,,2,0,Travelling,2
5610,Health Issue,Criminal,4,0,,4
5611,,,8,0,,8
5612,,,9,2,Charity,9
5613,,Mental health,45,4,,45
5614,,,2,8,,2
5615,Terriost activity,,4,9,Online Gaming,4
5616,,,3,45,,3
5617,,Health Issue,78,2,,78
5618,,,1,4,Smoker,1
5619,,,1,3,,1
5620,,,8,78,Outdoor Activities,8
5621,Financial issues,,0,1,,0
5622,,Terriost activity,5,1,,5
5623,Criminal,,7,8,,7
5624,,,23,0,Alchohol Abuse,23
5625,,spritual,,5,,
5626,Mental health,,0,7,Travelling,0
5627,,,5,23,Sports,5
5628,,,1,,,1
5629,,,4,0,,4
5630,Health Issue,Sports,8,5,Gambling,8
5631,,Financial issues,23,1,,23
5632,,,24,4,,24
5633,,Criminal,16,8,Books,16
5634,,,85,23,Travelling,85
5635,Terriost activity,Sports,0,24,shopoholic,0
5636,,Financial issues,0,16,,0
5637,,,0,85,,0
5638,,Criminal,2,0,Travelling,2
5639,,,4,0,,4
5640,,,8,0,,8
5641,Financial issues,Mental health,9,2,Charity,9
5642,,,45,4,,45
5643,Criminal,,2,8,,2
5644,,,4,9,Online Gaming,4
5645,,Health Issue,3,45,,3
5646,Mental health,,78,2,,78
5647,,,1,4,,1
5648,,,1,3,Smoker,1
5649,,,8,78,,8
5650,Health Issue,,0,1,Outdoor Activities,0
5651,,Sports,5,1,,5
5652,,Financial issues,7,8,,7
5653,,,23,0,,23
5654,,Criminal,,5,Alchohol Abuse,
5655,Terriost activity,,0,7,,0
5656,,,5,23,Travelling,5
5657,,Mental health,1,,Sports,1
5658,,,4,0,,4
5659,,,8,5,,8
5660,,,23,1,Gambling,23
5661,Financial issues,Health Issue,24,4,,24
5662,,,16,8,,16
5663,Criminal,,85,23,Books,85
5664,,,0,24,Travelling,0
5665,,,0,16,shopoholic,0
5666,Mental health,Terriost activity,0,85,,0
5667,,,2,0,,2
5668,,,4,0,Travelling,4
5669,,spritual,8,0,,8
5670,Health Issue,,9,2,,9
5671,,,45,4,Charity,45
5672,,,2,8,,2
5673,,,4,9,,4
5674,,Sports,3,45,Online Gaming,3
5675,Terriost activity,Financial issues,78,2,,78
5676,,,1,4,,1
5677,,Criminal,1,3,Smoker,1
5678,,,8,78,,8
5679,,,0,1,Outdoor Activities,0
5680,,Mental health,5,1,,5
5681,Financial issues,,7,8,,7
5682,,,23,0,,23
5683,Criminal,,,5,Alchohol Abuse,
5684,,Health Issue,0,7,,0
5685,,,5,23,Travelling,5
5686,Mental health,,1,,Sports,1
5687,,,4,0,,4
5688,,,8,5,,8
5689,,Terriost activity,23,1,Gambling,23
5690,Health Issue,,24,4,,24
5691,,,16,8,,16
5692,,spritual,85,23,Books,85
5693,,,0,24,Travelling,0
5694,,,0,16,shopoholic,0
5695,Terriost activity,,0,85,,0
5696,,,2,0,,2
5697,,Sports,4,0,Travelling,4
5698,,Financial issues,8,0,,8
5699,,,9,2,,9
5700,,Criminal,45,4,Charity,45
5701,Financial issues,,2,8,,2
5702,,Sports,4,9,,4
5703,Criminal,Financial issues,3,45,Online Gaming,3
5704,,,78,2,,78
5705,,Criminal,1,4,Smoker,1
5706,Mental health,,1,3,,1
5707,,,8,78,Outdoor Activities,8
5708,,Mental health,0,1,,0
5709,,,5,1,,5
5710,Health Issue,,7,8,,7
5711,,,23,0,Alchohol Abuse,23
5712,,Health Issue,,5,,
5713,,,0,7,Travelling,0
5714,,,5,23,Sports,5
5715,Terriost activity,,1,,,1
5716,,,4,0,,4
5717,,Terriost activity,8,5,Gambling,8
5718,,,23,1,,23
5719,,,24,4,,24
5720,,spritual,16,8,Books,16
5721,Financial issues,,85,23,Travelling,85
5722,,,0,24,shopoholic,0
5723,Criminal,,0,16,,0
5724,,,0,85,,0
5725,,Sports,2,0,Travelling,2
5726,Mental health,Financial issues,4,0,,4
5727,,,8,0,,8
5728,,Criminal,9,2,Charity,9
5729,,,45,4,,45
5730,Health Issue,,2,8,,2
5731,,Mental health,4,9,Online Gaming,4
5732,,,3,45,,3
5733,,,78,2,Smoker,78
5734,,,1,4,,1
5735,Terriost activity,Health Issue,1,3,Outdoor Activities,1
5736,,,8,78,,8
5737,,,0,1,,0
5738,,,5,1,,5
5739,,,7,8,Alchohol Abuse,7
5740,,Terriost activity,23,0,,23
5741,Financial issues,,0,5,Travelling,0
5742,,,5,7,Sports,5
5743,Criminal,spritual,1,23,,1
5744,,,4,0,,4
5745,,,8,5,Gambling,8
5746,Mental health,,23,1,,23
5747,,,24,4,,24
5748,,Sports,16,8,Books,16
5749,,Financial issues,85,23,Travelling,85
5750,Health Issue,,0,24,shopoholic,0
5751,,Criminal,0,16,,0
5752,,,0,85,,0
5753,,Sports,2,0,Travelling,2
5754,,Financial issues,4,0,,4
5755,Terriost activity,,8,0,,8
5756,,Criminal,9,2,Charity,9
5757,,,45,4,,45
5758,,,2,8,,2
5759,,Mental health,4,9,Online Gaming,4
5760,,,3,45,,3
5761,Financial issues,,78,2,Smoker,78
5762,,,1,4,,1
5763,Criminal,Health Issue,1,3,Outdoor Activities,1
5764,,,8,78,,8
5765,,,0,1,,0
5766,Mental health,,5,1,,5
5767,,,7,8,Alchohol Abuse,7
5768,,,23,0,,23
5769,,Sports,,5,Travelling,
5770,Health Issue,Financial issues,,7,Sports,
5771,,,0,23,,0
5772,,Criminal,5,,,5
5773,,,1,,Gambling,1
5774,,,4,0,,4
5775,Terriost activity,Mental health,8,5,,8
5776,,,23,1,Books,23
5777,,,24,4,Travelling,24
5778,,,16,8,shopoholic,16
5779,,Health Issue,85,23,,85
5780,,,0,24,,0
5781,Financial issues,,0,16,Travelling,0
5782,,,0,85,,0
5783,Criminal,,2,0,,2
5784,,Terriost activity,4,0,Charity,4
5785,,,8,0,,8
5786,Mental health,,9,2,,9
5787,,spritual,45,4,Online Gaming,45
5788,,,2,8,,2
5789,,,4,9,Smoker,4
5790,Health Issue,,3,45,,3
5791,,,78,2,Outdoor Activities,78
5792,,Sports,1,4,,1
5793,,Financial issues,1,3,,1
5794,,,8,78,,8
5795,Terriost activity,Criminal,0,1,Alchohol Abuse,0
5796,,,5,1,,5
5797,,,7,8,Travelling,7
5798,,Mental health,23,0,Sports,23
5799,,,,5,,
5800,,,0,7,,0
5801,Financial issues,,5,23,Gambling,5
5802,,Health Issue,1,,,1
5803,Criminal,,4,0,,4
5804,,,8,5,Books,8
5805,,,23,1,Travelling,23
5806,Mental health,,24,4,shopoholic,24
5807,,Terriost activity,16,8,,16
5808,,,85,23,,85
5809,,,0,24,Travelling,0
5810,Health Issue,spritual,0,16,,0
5811,,,0,85,,0
5812,,,2,0,Charity,2
5813,,,4,0,,4
5814,,,8,0,,8
5815,Terriost activity,Sports,9,2,Online Gaming,9
5816,,Financial issues,45,4,,45
5817,,,2,8,,2
5818,,Criminal,4,9,,4
5819,,,3,45,Smoker,3
5820,,Sports,78,2,,78
5821,Financial issues,Financial issues,1,4,Outdoor Activities,1
5822,,,1,3,,1
5823,Criminal,Criminal,8,78,,8
5824,,,0,1,,0
5825,,,5,1,Alchohol Abuse,5
5826,Mental health,Mental health,7,8,,7
5827,,,23,0,Travelling,23
5828,,,0,5,Sports,0
5829,,,5,7,,5
5830,Health Issue,Health Issue,1,23,,1
5831,,,4,0,Gambling,4
5832,,,8,5,,8
5833,,,23,1,,23
5834,,,24,4,Books,24
5835,Terriost activity,Terriost activity,16,8,Travelling,16
5836,,,85,23,shopoholic,85
5837,,,0,24,,0
5838,,spritual,0,16,,0
5839,,,0,85,Travelling,0
5840,,,2,0,,2
5841,Financial issues,,4,0,,4
5842,,,8,0,Charity,8
5843,Criminal,Sports,9,2,,9
5844,,Financial issues,45,4,,45
5845,,,2,8,Online Gaming,2
5846,Mental health,Criminal,4,9,,4
5847,,,3,45,,3
5848,,,78,2,,78
5849,,Mental health,1,4,Smoker,1
5850,Health Issue,,1,3,,1
5851,,,8,78,Outdoor Activities,8
5852,,,0,1,,0
5853,,Health Issue,5,1,,5
5854,,,7,8,,7
5855,Terriost activity,,23,0,Alchohol Abuse,23
5856,,,0,5,,0
5857,,,5,7,Travelling,5
5858,,Terriost activity,1,23,Sports,1
5859,,,4,0,,4
5860,,,8,5,,8
5861,Financial issues,spritual,23,1,Gambling,23
5862,,,24,4,,24
5863,Criminal,,16,8,,16
5864,,,85,23,Books,85
5865,,,0,24,Travelling,0
5866,Mental health,Sports,0,16,shopoholic,0
5867,,Financial issues,0,85,,0
5868,,,2,0,,2
5869,,Criminal,4,0,Travelling,4
5870,Health Issue,,8,0,,8
5871,,Sports,9,2,,9
5872,,Financial issues,45,4,Charity,45
5873,,,2,8,,2
5874,,Criminal,4,9,,4
5875,Terriost activity,,3,45,Online Gaming,3
5876,,,78,2,,78
5877,,Mental health,1,4,,1
5878,,,1,3,Smoker,1
5879,,,8,78,,8
5880,,,0,1,Outdoor Activities,0
5881,Financial issues,Health Issue,5,1,,5
5882,,,7,8,,7
5883,Criminal,,23,0,,23
5884,,,0,5,Alchohol Abuse,0
5885,,,5,7,,5
5886,Mental health,,1,23,Travelling,1
5887,,Sports,4,0,Sports,4
5888,,Financial issues,8,5,,8
5889,,,23,1,,23
5890,Health Issue,Criminal,24,4,Gambling,24
5891,,,16,8,,16
5892,,,85,23,,85
5893,,Mental health,0,24,Books,0
5894,,,0,16,Travelling,0
5895,Terriost activity,,0,85,shopoholic,0
5896,,,2,0,,2
5897,,Health Issue,4,0,,4
5898,,,8,0,Travelling,8
5899,,,9,2,,9
5900,,,45,4,,45
5901,Financial issues,,2,8,Charity,2
5902,,Terriost activity,4,9,,4
5903,Criminal,,3,45,,3
5904,,,78,2,Online Gaming,78
5905,,spritual,1,4,,1
5906,Mental health,,1,3,Smoker,1
5907,,,8,78,,8
5908,,,0,1,Outdoor Activities,0
5909,,,5,1,,5
5910,Health Issue,Sports,7,8,,7
5911,,Financial issues,23,0,,23
5912,,,,5,Alchohol Abuse,
5913,,Criminal,0,7,,0
5914,,,5,23,Travelling,5
5915,Terriost activity,,1,,Sports,1
5916,,Mental health,4,0,,4
5917,,,8,5,,8
5918,,,23,1,Gambling,23
5919,,,24,4,,24
5920,,Health Issue,16,8,,16
5921,Financial issues,,85,23,Books,85
5922,,,0,24,Travelling,0
5923,Criminal,,0,16,shopoholic,0
5924,,,0,85,,0
5925,,Terriost activity,2,0,,2
5926,Mental health,,4,0,Travelling,4
5927,,,8,0,,8
5928,,spritual,9,2,,9
5929,,,45,4,Charity,45
5930,Health Issue,,2,8,,2
5931,,,4,9,,4
5932,,,3,45,Online Gaming,3
5933,,Sports,78,2,,78
5934,,Financial issues,1,4,Smoker,1
5935,Terriost activity,,1,3,,1
5936,,Criminal,8,78,Outdoor Activities,8
5937,,,0,1,,0
5938,,Sports,5,1,,5
5939,,Financial issues,7,8,,7
5940,,,23,0,Alchohol Abuse,23
5941,Financial issues,Criminal,,5,,
5942,,,0,7,Travelling,0
5943,Criminal,,5,23,Sports,5
5944,,Mental health,1,,,1
5945,,,4,0,,4
5946,Mental health,,8,5,Gambling,8
5947,,,23,1,,23
5948,,Health Issue,24,4,,24
5949,,,16,8,Books,16
5950,Health Issue,,85,23,Travelling,85
5951,,,0,24,shopoholic,0
5952,,,0,16,,0
5953,,Terriost activity,0,85,,0
5954,,,2,0,Travelling,2
5955,Terriost activity,,4,0,,4
5956,,spritual,8,0,,8
5957,,,9,2,Charity,9
5958,,,45,4,,45
5959,,,2,8,,2
5960,,,4,9,Online Gaming,4
5961,Financial issues,Sports,3,45,,3
5962,,Financial issues,78,2,Smoker,78
5963,Criminal,,1,4,,1
5964,,Criminal,1,3,Outdoor Activities,1
5965,,,8,78,,8
5966,Mental health,,0,1,,0
5967,,Mental health,5,1,,5
5968,,,7,8,Alchohol Abuse,7
5969,,,23,0,,23
5970,Health Issue,,,5,Travelling,
5971,,Health Issue,0,7,Sports,0
5972,,,5,23,,5
5973,,,1,,,1
5974,,,4,0,Gambling,4
5975,Terriost activity,,8,5,,8
5976,,Terriost activity,23,1,,23
5977,,,24,4,Books,24
5978,,,16,8,Travelling,16
5979,,spritual,85,23,shopoholic,85
5980,,,0,24,,0
5981,Financial issues,,0,16,,0
5982,,,0,85,Travelling,0
5983,Criminal,,2,0,,2
5984,,Sports,4,0,,4
5985,,Financial issues,8,0,Charity,8
5986,Mental health,,9,2,,9
5987,,Criminal,45,4,,45
5988,,,2,8,Online Gaming,2
5989,,Sports,4,9,,4
5990,Health Issue,Financial issues,3,45,Smoker,3
5991,,,78,2,,78
5992,,Criminal,1,4,Outdoor Activities,1
5993,,,1,3,,1
5994,,,8,78,,8
5995,Terriost activity,Mental health,0,1,,0
5996,,,5,1,Alchohol Abuse,5
5997,,,7,8,,7
5998,,Sports,23,0,Travelling,23
5999,,Financial issues,,5,Sports,
6000,,,0,7,,0
6001,Financial issues,Criminal,5,23,,5
6002,,,1,,Gambling,1
6003,Criminal,,4,0,,4
6004,,Mental health,8,5,,8
6005,,,23,1,Books,23
6006,Mental health,,24,4,Travelling,24
6007,,,16,8,shopoholic,16
6008,,Health Issue,85,23,,85
6009,,,0,24,,0
6010,Health Issue,,0,16,Travelling,0
6011,,,0,85,,0
6012,,,2,0,,2
6013,,Terriost activity,4,0,Charity,4
6014,,,8,0,,8
6015,Terriost activity,,9,2,,9
6016,,spritual,45,4,Online Gaming,45
6017,,,2,8,,2
6018,,,4,9,,4
6019,,,3,45,,3
6020,,,78,2,Smoker,78
6021,Financial issues,Sports,1,4,,1
6022,,Financial issues,1,3,Outdoor Activities,1
6023,Criminal,,8,78,,8
6024,,Criminal,0,1,,0
6025,,,5,1,,5
6026,Mental health,,7,8,Alchohol Abuse,7
6027,,Mental health,23,0,,23
6028,,,0,5,Travelling,0
6029,,,5,7,Sports,5
6030,Health Issue,,1,23,,1
6031,,Health Issue,4,0,,4
6032,,,8,5,Gambling,8
6033,,,23,1,,23
6034,,,24,4,,24
6035,Terriost activity,,16,8,Books,16
6036,,Terriost activity,85,23,Travelling,85
6037,,,0,24,shopoholic,0
6038,,,0,16,,0
6039,,spritual,0,85,,0
6040,,,2,0,Travelling,2
6041,Financial issues,,4,0,,4
6042,,,8,0,,8
6043,Criminal,,9,2,Charity,9
6044,,Sports,45,4,,45
6045,,Financial issues,2,8,,2
6046,Mental health,,4,9,Online Gaming,4
6047,,Criminal,3,45,,3
6048,,,78,2,,78
6049,,Sports,1,4,,1
6050,Health Issue,Financial issues,1,3,Smoker,1
6051,,,8,78,,8
6052,,Criminal,0,1,Outdoor Activities,0
6053,,,5,1,,5
6054,,,7,8,,7
6055,Terriost activity,Mental health,23,0,,23
6056,,,,5,Alchohol Abuse,
6057,,,,7,,
6058,,,0,23,Travelling,0
6059,,Health Issue,5,,Sports,5
6060,,,1,,,1
6061,Financial issues,,4,0,,4
6062,,,8,5,Gambling,8
6063,Criminal,,23,1,,23
6064,,Terriost activity,24,4,,24
6065,,,16,8,Books,16
6066,Mental health,,85,23,Travelling,85
6067,,spritual,0,24,shopoholic,0
6068,,,0,16,,0
6069,,,0,85,,0
6070,Health Issue,,2,0,Travelling,2
6071,,,4,0,,4
6072,,Sports,8,0,,8
6073,,Financial issues,9,2,Charity,9
6074,,,45,4,,45
6075,Terriost activity,Criminal,2,8,,2
6076,,,4,9,Online Gaming,4
6077,,,3,45,,3
6078,,Mental health,78,2,,78
6079,,,1,4,Smoker,1
6080,,,1,3,,1
6081,Financial issues,,8,78,Outdoor Activities,8
6082,,Health Issue,0,1,,0
6083,Criminal,,5,1,,5
6084,,,7,8,,7
6085,,,23,0,Alchohol Abuse,23
6086,Mental health,,,5,,
6087,,Terriost activity,0,7,Travelling,0
6088,,,5,23,Sports,5
6089,,,1,,,1
6090,Health Issue,spritual,4,0,,4
6091,,,8,5,Gambling,8
6092,,,23,1,,23
6093,,,24,4,,24
6094,,,16,8,Books,16
6095,Terriost activity,Sports,85,23,Travelling,85
6096,,Financial issues,0,24,shopoholic,0
6097,,,0,16,,0
6098,,Criminal,0,85,,0
6099,,,2,0,Travelling,2
6100,,Sports,4,0,,4
6101,Financial issues,Financial issues,8,0,,8
6102,,,9,2,Charity,9
6103,Criminal,Criminal,45,4,,45
6104,,,2,8,,2
6105,,,4,9,Online Gaming,4
6106,Mental health,Mental health,3,45,,3
6107,,,78,2,Smoker,78
6108,,,1,4,,1
6109,,,1,3,Outdoor Activities,1
6110,Health Issue,Health Issue,8,78,,8
6111,,,0,1,,0
6112,,,5,1,,5
6113,,,7,8,Alchohol Abuse,7
6114,,,23,0,,23
6115,Terriost activity,,0,5,Travelling,0
6116,,Sports,5,7,Sports,5
6117,,Financial issues,1,23,,1
6118,,,4,0,,4
6119,,Criminal,8,5,Gambling,8
6120,,,23,1,,23
6121,Financial issues,,24,4,,24
6122,,Mental health,16,8,Books,16
6123,Criminal,,85,23,Travelling,85
6124,,,0,24,shopoholic,0
6125,,,0,16,,0
6126,Mental health,Health Issue,0,85,,0
6127,,,2,0,Travelling,2
6128,,,4,0,,4
6129,,,8,0,,8
6130,Health Issue,,9,2,Charity,9
6131,,Terriost activity,45,4,,45
6132,,,2,8,,2
6133,,,4,9,Online Gaming,4
6134,,spritual,3,45,,3
6135,Terriost activity,,78,2,Smoker,78
6136,,,1,4,,1
6137,,,1,3,Outdoor Activities,1
6138,,,8,78,,8
6139,,Sports,0,1,,0
6140,,Financial issues,5,1,,5
6141,Financial issues,,7,8,Alchohol Abuse,7
6142,,Criminal,23,0,,23
6143,Criminal,,0,5,Travelling,0
6144,,,5,7,Sports,5
6145,,Mental health,1,23,,1
6146,Mental health,,4,0,,4
6147,,,8,5,Gambling,8
6148,,,23,1,,23
6149,,Health Issue,24,4,,24
6150,Health Issue,,16,8,Books,16
6151,,,85,23,Travelling,85
6152,,,0,24,shopoholic,0
6153,,,0,16,,0
6154,,Terriost activity,0,85,,0
6155,Terriost activity,,2,0,Travelling,2
6156,,,4,0,,4
6157,,spritual,8,0,,8
6158,,,9,2,Charity,9
6159,,,45,4,,45
6160,,,2,8,,2
6161,Financial issues,,4,9,Online Gaming,4
6162,,Sports,3,45,,3
6163,Criminal,Financial issues,78,2,Smoker,78
6164,,,1,4,,1
6165,,Criminal,1,3,Outdoor Activities,1
6166,Mental health,,8,78,,8
6167,,Sports,0,1,,0
6168,,Financial issues,5,1,,5
6169,,,7,8,Alchohol Abuse,7
6170,Health Issue,Criminal,23,0,,23
6171,,,0,5,Travelling,0
6172,,,5,7,Sports,5
6173,,Mental health,1,23,,1
6174,,,4,0,,4
6175,Terriost activity,,8,5,Gambling,8
6176,,,23,1,,23
6177,,Health Issue,24,4,,24
6178,,,16,8,Books,16
6179,,,85,23,Travelling,85
6180,,,0,24,shopoholic,0
6181,Financial issues,,0,16,,0
6182,,Terriost activity,0,85,,0
6183,Criminal,,2,0,Travelling,2
6184,,,4,0,,4
6185,,spritual,8,0,,8
6186,Mental health,,9,2,Charity,9
6187,,,45,4,,45
6188,,,2,8,,2
6189,,,4,9,Online Gaming,4
6190,Health Issue,Sports,3,45,,3
6191,,Financial issues,78,2,Smoker,78
6192,,,1,4,,1
6193,,Criminal,1,3,Outdoor Activities,1
6194,,,8,78,,8
6195,Terriost activity,,0,1,,0
6196,,Mental health,5,1,,5
6197,,,7,8,Alchohol Abuse,7
6198,,,23,0,,23
6199,,,,5,Travelling,
6200,,Health Issue,0,7,Sports,0
6201,Financial issues,,5,23,,5
6202,,,1,,,1
6203,Criminal,,4,0,Gambling,4
6204,,,8,5,,8
6205,,Terriost activity,23,1,,23
6206,Mental health,,24,4,Books,24
6207,,,16,8,Travelling,16
6208,,spritual,85,23,shopoholic,85
6209,,,0,24,,0
6210,Health Issue,,0,16,,0
6211,,,0,85,Travelling,0
6212,,,2,0,,2
