customer_id,Education,EducationField,JobRole,JobSatisfaction,MonthlyIncome,PerformanceRating,Achievement,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,MaritalStatus,DailySteps(*1000),SleepHours,DailyShouting,TimeForPassion,PlacesVisited,SocialNetwork,Smoking,Alcohol
6260,Bachelor,Medical,Research Scientist,4,2508,1,10,11,5,3,Single,1,4,8,7,9,7,current smoker,drink a lot
6261,College,Marketing,Healthcare Representative,2,3721,1,6,20,37,18,Married,2,4,8,10,7,3,tried smoking,social drinker
6262,Master,Life Sciences,Sales Executive,4,3386,4,10,29,12,7,Single,7,10,5,0,2,7,tried smoking,never
6263,College,Human Resources,Sales Executive,2,2888,3,8,12,23,1,Married,2,10,6,6,5,7,former smoker,drink a lot
6264,Bachelor,Marketing,Laboratory Technician,1,19359,3,4,35,17,3,Single,6,6,10,1,10,7,tried smoking,social drinker
6265,College,Medical,Human Resources,4,3624,1,10,2,13,1,Married,5,9,5,2,3,2,former smoker,drink a lot
6266,Doctor,Marketing,Research Scientist,1,10582,2,5,6,9,1,Single,9,4,6,4,2,7,tried smoking,social drinker
6267,Bachelor,Other,Manager,1,6079,4,1,12,18,9,Married,4,8,7,8,4,4,tried smoking,drink a lot
6268,Doctor,Human Resources,Human Resources,3,7428,2,7,16,12,6,Divorced,5,6,0,0,7,3,never smoked,never
6269,Bachelor,Medical,Research Director,2,17924,3,2,28,16,7,Married,9,4,3,3,4,9,current smoker,drink a lot
6270,Master,Marketing,Manufacturing Director,1,7777,1,7,17,24,3,Single,6,7,4,4,8,10,tried smoking,drink a lot
6271,College,Marketing,Healthcare Representative,2,10444,4,7,29,22,16,Divorced,8,4,7,6,3,2,tried smoking,never
6272,Doctor,Other,Sales Executive,4,4753,2,7,33,3,4,Married,2,6,0,5,2,5,never smoked,social drinker
6273,Below College,Medical,Laboratory Technician,4,2720,4,9,19,11,11,Divorced,7,3,8,9,8,9,current smoker,social drinker
6274,Bachelor,Marketing,Research Director,3,18706,1,3,25,37,8,Married,9,2,2,7,0,6,tried smoking,drink a lot
6275,Below College,Other,Research Director,1,2616,3,5,37,38,10,Married,10,10,0,3,0,6,former smoker,social drinker
6276,Bachelor,Other,Research Scientist,4,16195,2,10,14,30,17,Married,7,7,7,2,9,8,never smoked,social drinker
6277,Master,Medical,Research Director,1,5864,3,10,25,37,9,Single,6,7,1,9,5,3,former smoker,never
6278,Bachelor,Marketing,Sales Representative,3,6202,3,7,20,22,9,Single,10,6,3,10,9,3,never smoked,social drinker
6279,Bachelor,Life Sciences,Healthcare Representative,2,10692,2,4,11,28,8,Single,5,8,9,0,9,9,current smoker,social drinker
6280,Bachelor,Marketing,Sales Executive,2,11424,3,10,19,39,10,Divorced,4,2,5,10,2,0,current smoker,social drinker
6281,Master,Human Resources,Manufacturing Director,1,1604,1,7,37,30,11,Married,9,8,4,10,10,6,former smoker,never
6282,College,Other,Manager,4,5667,2,6,28,20,2,Divorced,9,5,6,2,10,4,former smoker,social drinker
6283,College,Medical,Human Resources,4,2984,4,4,30,3,11,Married,4,3,3,10,7,7,never smoked,drink a lot
6284,College,Other,Human Resources,4,4501,4,1,2,28,4,Single,3,4,9,8,9,4,current smoker,social drinker
6285,Doctor,Medical,Manufacturing Director,3,8384,4,6,26,19,8,Married,9,4,6,6,9,9,tried smoking,drink a lot
6286,Master,Human Resources,Research Scientist,4,4798,3,7,34,36,11,Single,6,2,5,0,5,5,former smoker,social drinker
6287,Bachelor,Other,Sales Executive,1,6902,4,10,25,27,0,Divorced,7,8,1,9,8,3,never smoked,social drinker
6288,Bachelor,Life Sciences,Sales Representative,1,18010,3,8,4,0,5,Single,10,5,0,4,6,7,tried smoking,never
6289,College,Marketing,Sales Representative,4,7185,1,0,34,34,11,Divorced,1,10,10,3,5,4,current smoker,social drinker
6290,College,Human Resources,Laboratory Technician,4,9612,4,3,15,6,4,Single,2,9,4,8,4,3,never smoked,drink a lot
6291,Master,Other,Research Director,2,5412,1,6,24,1,3,Divorced,5,2,4,5,5,4,former smoker,never
6292,Master,Other,Human Resources,1,13217,4,3,34,13,11,Single,8,3,7,9,3,6,never smoked,drink a lot
6293,Master,Other,Research Director,1,15458,1,9,7,12,2,Divorced,9,6,5,8,4,7,former smoker,drink a lot
6294,Below College,Marketing,Manager,2,1292,2,10,1,2,11,Divorced,3,9,4,10,8,9,never smoked,social drinker
6295,Doctor,Human Resources,Manager,2,16202,2,3,38,23,4,Married,3,6,0,6,10,7,never smoked,social drinker
6296,Bachelor,Medical,Sales Representative,4,1075,1,7,25,25,13,Single,3,8,4,9,7,9,current smoker,social drinker
6297,Below College,Human Resources,Sales Executive,1,12257,4,3,35,32,7,Divorced,7,7,8,0,1,4,former smoker,drink a lot
6298,College,Other,Healthcare Representative,3,7102,3,3,12,21,4,Married,6,10,1,1,7,9,current smoker,never
6299,Master,Medical,Laboratory Technician,2,9466,1,10,21,29,5,Married,4,2,5,1,5,2,never smoked,never
6300,Doctor,Medical,Research Director,2,2357,1,9,35,7,2,Married,7,2,7,8,8,2,current smoker,drink a lot
6301,Below College,Other,Research Scientist,2,11392,1,4,21,32,1,Single,4,9,9,1,3,9,current smoker,social drinker
6302,Below College,Medical,Healthcare Representative,3,17451,3,10,5,27,12,Single,9,9,0,6,2,6,tried smoking,social drinker
6303,Below College,Marketing,Sales Executive,1,11567,4,10,14,17,2,Divorced,3,3,7,5,7,4,current smoker,drink a lot
6304,Master,Other,Healthcare Representative,2,4275,2,1,25,10,5,Single,3,9,0,4,1,10,current smoker,drink a lot
6305,Below College,Other,Manager,2,9553,3,3,11,32,3,Married,7,3,1,3,7,6,never smoked,drink a lot
6306,Below College,Life Sciences,Research Scientist,1,5556,3,1,6,2,9,Divorced,7,4,2,9,6,8,former smoker,never
6307,Doctor,Other,Healthcare Representative,3,14053,2,6,8,17,6,Divorced,6,8,10,0,0,7,current smoker,never
6308,Bachelor,Human Resources,Manufacturing Director,4,1952,2,4,17,21,15,Divorced,10,2,3,8,0,1,never smoked,social drinker
6309,Doctor,Life Sciences,Manager,2,14152,4,0,3,20,7,Single,2,2,3,1,9,4,current smoker,never
6310,Master,Medical,Human Resources,1,4011,2,3,12,30,3,Divorced,4,8,2,1,8,1,never smoked,social drinker
6311,Below College,Medical,Sales Representative,3,5370,3,0,8,35,13,Married,10,5,1,8,7,9,current smoker,never
6312,Master,Human Resources,Research Scientist,1,2152,3,8,20,39,2,Divorced,1,2,1,7,1,5,tried smoking,drink a lot
6313,Doctor,Other,Manager,4,1833,4,7,4,39,7,Single,7,4,1,4,9,4,current smoker,never
6314,College,Life Sciences,Research Director,1,2749,3,2,1,6,8,Single,6,8,2,1,2,8,current smoker,never
6315,Doctor,Medical,Research Scientist,3,4882,3,8,17,37,18,Married,5,4,9,8,1,5,current smoker,never
6316,Doctor,Medical,Laboratory Technician,4,5096,3,6,38,16,16,Divorced,9,4,8,1,0,0,never smoked,social drinker
6317,Doctor,Marketing,Manufacturing Director,1,1975,4,2,28,37,16,Married,5,9,7,5,4,3,tried smoking,drink a lot
6318,Doctor,Medical,Manufacturing Director,1,14215,4,5,30,27,11,Married,9,5,5,2,8,5,current smoker,drink a lot
6319,Doctor,Medical,Manufacturing Director,2,19798,3,0,29,38,13,Divorced,3,8,5,7,1,6,never smoked,social drinker
6320,Bachelor,Life Sciences,Research Director,3,4051,3,7,9,30,4,Divorced,5,2,10,5,10,9,former smoker,never
6321,Bachelor,Marketing,Healthcare Representative,3,1151,2,9,23,31,2,Married,10,7,1,3,0,1,never smoked,never
6322,Doctor,Life Sciences,Manager,4,7968,4,7,36,27,4,Divorced,9,6,2,8,7,9,current smoker,drink a lot
6323,Doctor,Human Resources,Sales Representative,3,6748,3,2,37,25,15,Single,2,4,10,9,8,4,never smoked,drink a lot
6324,Below College,Medical,Research Scientist,4,7992,1,4,22,35,5,Married,7,5,0,3,1,4,tried smoking,social drinker
6325,College,Other,Manager,4,2774,3,8,11,29,11,Divorced,7,7,2,4,7,8,never smoked,social drinker
6326,Master,Other,Sales Representative,2,2621,3,9,1,22,1,Married,3,7,8,9,9,10,never smoked,social drinker
6327,Master,Human Resources,Manager,2,3394,4,2,2,31,11,Single,3,2,1,1,3,0,never smoked,drink a lot
6328,Master,Life Sciences,Laboratory Technician,3,2399,2,8,12,33,9,Divorced,7,4,5,6,2,3,never smoked,drink a lot
6329,College,Human Resources,Sales Representative,4,3523,3,4,11,9,2,Single,5,3,9,3,2,10,former smoker,social drinker
6330,College,Life Sciences,Sales Representative,2,17708,4,0,13,37,16,Married,2,2,4,3,2,3,current smoker,social drinker
6331,College,Medical,Manufacturing Director,3,3078,4,2,38,0,8,Single,2,5,1,2,9,1,former smoker,never
6332,College,Other,Manager,2,4667,3,8,22,3,11,Single,3,10,9,8,3,6,tried smoking,never
6333,Master,Marketing,Laboratory Technician,2,15851,3,0,24,40,16,Divorced,6,10,3,2,1,0,current smoker,drink a lot
6334,Bachelor,Human Resources,Sales Executive,2,7229,3,10,40,19,11,Single,8,3,6,3,6,2,current smoker,drink a lot
6335,Doctor,Human Resources,Sales Representative,2,2008,1,10,5,13,2,Single,10,2,7,1,8,5,former smoker,social drinker
6336,College,Marketing,Healthcare Representative,1,6871,2,9,0,8,7,Single,6,2,3,3,6,7,former smoker,social drinker
6337,Master,Other,Manufacturing Director,2,2509,1,6,19,37,8,Single,7,3,3,7,10,4,former smoker,drink a lot
6338,Bachelor,Life Sciences,Laboratory Technician,2,2787,1,4,20,14,6,Divorced,10,5,7,8,7,3,never smoked,social drinker
6339,College,Other,Healthcare Representative,1,8839,1,8,31,30,5,Divorced,6,4,8,0,10,8,tried smoking,drink a lot
6340,College,Life Sciences,Laboratory Technician,1,1524,2,10,15,32,2,Single,8,4,4,1,0,5,former smoker,never
6341,Bachelor,Marketing,Laboratory Technician,2,17092,3,5,22,9,7,Divorced,9,4,9,1,10,8,never smoked,never
6342,Below College,Life Sciences,Manufacturing Director,1,1609,2,6,1,4,13,Married,7,8,0,2,0,3,never smoked,drink a lot
6343,Master,Human Resources,Laboratory Technician,2,2530,4,10,3,8,10,Single,8,6,6,3,1,1,tried smoking,never
6344,Bachelor,Marketing,Human Resources,1,5696,3,4,19,4,13,Divorced,9,3,3,7,8,9,tried smoking,social drinker
6345,Doctor,Medical,Research Director,2,1510,4,2,11,39,11,Married,10,8,7,1,8,4,tried smoking,never
6346,College,Other,Human Resources,4,12431,2,4,31,14,16,Divorced,5,3,0,1,3,9,never smoked,social drinker
6347,College,Medical,Manager,1,3547,4,8,38,10,13,Single,2,7,7,1,6,2,tried smoking,drink a lot
6348,Bachelor,Marketing,Manager,3,4480,2,6,20,26,13,Divorced,2,6,6,5,0,10,current smoker,social drinker
6349,Bachelor,Marketing,Research Director,1,1076,3,8,0,13,16,Single,2,4,10,6,7,0,tried smoking,never
6350,Master,Life Sciences,Research Director,2,4894,1,8,34,13,13,Single,7,7,9,7,2,10,current smoker,drink a lot
6351,Master,Medical,Manager,2,9805,2,2,10,10,2,Married,9,8,5,6,6,1,never smoked,social drinker
6352,College,Marketing,Laboratory Technician,4,6298,1,3,29,40,13,Single,4,5,2,2,5,8,tried smoking,social drinker
6353,Doctor,Marketing,Healthcare Representative,1,17444,4,3,3,31,4,Divorced,8,3,4,1,0,5,former smoker,social drinker
6354,Doctor,Human Resources,Manufacturing Director,4,9667,4,6,18,29,16,Married,7,5,5,2,9,8,former smoker,never
6355,College,Medical,Human Resources,2,10431,3,4,14,13,11,Single,9,6,5,0,5,4,former smoker,social drinker
6356,Master,Life Sciences,Manager,4,7853,4,1,31,27,8,Married,10,2,2,6,10,0,current smoker,drink a lot
6357,Master,Medical,Research Scientist,1,8235,1,8,13,14,4,Single,4,8,2,5,10,9,never smoked,never
6358,Bachelor,Medical,Research Scientist,4,1674,4,3,19,25,9,Single,3,5,2,8,2,8,never smoked,social drinker
6359,Below College,Other,Sales Executive,4,1820,4,8,10,33,16,Single,9,4,9,8,6,9,tried smoking,social drinker
6360,Below College,Other,Manager,2,12052,1,5,16,11,9,Divorced,10,9,10,5,7,6,former smoker,social drinker
6361,Bachelor,Life Sciences,Human Resources,1,2688,4,10,29,5,12,Divorced,6,6,10,3,3,3,never smoked,never
6362,Doctor,Human Resources,Manufacturing Director,4,9563,3,1,30,3,13,Single,6,2,5,0,7,0,tried smoking,drink a lot
6363,Bachelor,Medical,Manager,4,14784,4,7,29,28,16,Divorced,1,2,5,4,5,7,never smoked,social drinker
6364,Master,Life Sciences,Research Scientist,2,8052,3,6,11,39,10,Divorced,9,3,10,9,4,3,former smoker,drink a lot
6365,College,Marketing,Manager,1,9978,3,8,20,37,5,Divorced,10,5,2,9,3,0,current smoker,never
6366,College,Marketing,Sales Executive,1,4065,3,3,25,11,14,Single,7,8,8,8,10,8,tried smoking,social drinker
6367,College,Other,Manufacturing Director,4,7933,1,1,10,21,15,Single,2,5,10,5,6,8,former smoker,never
6368,College,Other,Research Director,1,9555,4,0,11,19,13,Single,9,3,5,1,6,2,former smoker,never
6369,College,Medical,Research Scientist,1,5945,4,9,6,11,6,Single,6,6,6,7,10,0,current smoker,never
6370,Master,Life Sciences,Manager,3,15974,1,4,26,5,18,Divorced,7,2,10,1,10,10,current smoker,never
6371,Bachelor,Marketing,Manufacturing Director,3,3694,3,5,3,10,15,Divorced,4,8,9,3,2,5,tried smoking,never
6372,College,Marketing,Manager,1,1606,1,2,34,20,9,Married,10,6,6,8,3,7,never smoked,drink a lot
6373,College,Other,Human Resources,3,5831,1,4,19,0,4,Married,3,2,1,2,4,4,current smoker,drink a lot
6374,Master,Marketing,Sales Executive,2,1832,3,10,8,22,4,Single,5,3,2,10,9,9,current smoker,never
6375,Master,Medical,Sales Executive,2,4305,3,8,11,17,12,Single,5,9,0,5,2,3,tried smoking,never
6376,Doctor,Marketing,Sales Representative,1,12247,3,1,20,36,8,Single,9,10,7,6,7,9,former smoker,social drinker
6377,Below College,Other,Research Scientist,1,12365,4,8,27,20,4,Single,6,10,5,2,6,4,former smoker,drink a lot
6378,Below College,Life Sciences,Laboratory Technician,4,15683,3,0,35,3,8,Married,7,9,9,8,4,0,never smoked,social drinker
6379,College,Life Sciences,Sales Representative,3,3150,4,4,24,36,15,Single,9,2,4,2,0,2,tried smoking,never
6380,Below College,Medical,Laboratory Technician,4,4090,2,1,23,37,2,Divorced,8,9,5,5,5,7,tried smoking,never
6381,Bachelor,Other,Healthcare Representative,2,18973,2,10,38,29,12,Divorced,3,10,1,7,7,5,never smoked,never
6382,Doctor,Marketing,Sales Representative,2,1606,1,5,15,17,1,Single,1,10,3,5,8,4,tried smoking,social drinker
6383,Master,Medical,Laboratory Technician,1,13246,2,0,8,15,16,Single,10,10,10,0,2,2,former smoker,never
6384,Doctor,Life Sciences,Sales Representative,1,2476,1,5,26,20,12,Single,10,3,1,8,3,9,current smoker,social drinker
6385,Bachelor,Life Sciences,Research Director,1,2301,4,9,37,14,17,Single,2,4,5,4,2,1,never smoked,drink a lot
6386,Master,Medical,Research Scientist,3,1981,1,8,5,1,7,Divorced,3,7,4,2,4,2,current smoker,social drinker
6387,Below College,Life Sciences,Manufacturing Director,1,7072,3,3,4,22,10,Single,8,4,0,1,0,3,former smoker,never
6388,Doctor,Life Sciences,Laboratory Technician,1,3363,1,0,2,17,12,Divorced,3,7,2,1,10,5,tried smoking,drink a lot
6389,Below College,Other,Research Director,2,9162,3,5,26,34,1,Married,5,8,10,1,1,10,tried smoking,never
6390,Bachelor,Marketing,Healthcare Representative,3,1167,4,4,12,40,3,Divorced,3,2,8,2,2,1,current smoker,social drinker
6391,Master,Other,Manufacturing Director,4,5052,3,8,4,17,18,Single,9,5,9,5,10,0,tried smoking,never
6392,Bachelor,Life Sciences,Manager,4,8472,3,5,9,26,14,Divorced,2,8,0,2,3,2,current smoker,never
6393,Doctor,Marketing,Manufacturing Director,1,1625,4,6,3,35,1,Single,2,9,8,10,4,2,former smoker,never
6394,Doctor,Other,Sales Representative,3,11658,2,10,29,22,3,Married,8,2,5,7,6,4,former smoker,never
6395,College,Other,Healthcare Representative,2,4442,3,6,20,9,18,Single,8,3,7,3,6,7,tried smoking,social drinker
6396,College,Marketing,Research Director,3,8961,4,7,38,6,1,Married,5,5,10,10,3,0,former smoker,drink a lot
6397,Master,Life Sciences,Sales Representative,1,1555,2,10,13,36,2,Divorced,8,6,1,8,1,0,never smoked,social drinker
6398,College,Marketing,Research Scientist,4,14485,1,10,2,7,0,Married,7,4,5,2,9,8,current smoker,social drinker
6399,Below College,Life Sciences,Laboratory Technician,3,3064,4,1,33,32,9,Married,3,9,4,9,1,8,current smoker,social drinker
6400,Doctor,Human Resources,Healthcare Representative,1,3628,4,7,20,28,6,Single,9,8,5,0,10,8,former smoker,social drinker
6401,Doctor,Marketing,Laboratory Technician,1,1674,4,1,1,33,3,Divorced,6,10,6,0,8,1,former smoker,social drinker
6402,Master,Life Sciences,Research Scientist,3,7044,4,4,29,31,11,Single,1,6,9,6,8,1,never smoked,never
6403,College,Marketing,Sales Executive,3,3345,3,4,7,14,17,Single,1,8,7,2,5,7,tried smoking,drink a lot
6404,Below College,Other,Healthcare Representative,1,4294,1,0,27,20,3,Married,10,2,9,8,7,2,tried smoking,social drinker
6405,Bachelor,Human Resources,Healthcare Representative,2,4327,3,7,14,31,13,Divorced,2,4,2,3,5,4,current smoker,drink a lot
6406,Master,Human Resources,Healthcare Representative,2,3274,2,10,32,10,18,Single,4,4,2,8,8,1,never smoked,never
6407,Below College,Life Sciences,Research Scientist,2,1867,1,2,21,33,4,Married,7,10,0,0,7,9,tried smoking,social drinker
6408,Bachelor,Medical,Research Director,4,4773,2,10,29,26,5,Married,6,10,8,6,10,6,former smoker,never
6409,Below College,Marketing,Research Director,4,2252,1,0,30,38,11,Divorced,7,2,4,6,5,9,current smoker,drink a lot
6410,College,Human Resources,Manufacturing Director,4,3365,3,7,22,2,10,Single,2,8,8,6,5,1,current smoker,drink a lot
6411,Below College,Marketing,Research Scientist,4,3948,3,1,29,27,11,Divorced,3,6,5,0,3,6,former smoker,social drinker
6412,Below College,Life Sciences,Sales Executive,2,1014,4,10,12,26,5,Divorced,7,8,9,9,3,7,current smoker,drink a lot
6413,Doctor,Marketing,Sales Executive,1,5321,2,8,35,22,16,Married,4,3,4,9,3,4,former smoker,social drinker
6414,Master,Marketing,Manager,2,14732,4,9,24,16,4,Single,9,2,0,4,0,8,current smoker,never
6415,Master,Life Sciences,Sales Executive,2,1342,1,7,15,9,12,Married,2,8,10,10,9,2,tried smoking,drink a lot
6416,Doctor,Marketing,Research Scientist,1,3935,2,5,12,35,13,Single,7,4,10,3,3,3,tried smoking,never
6417,College,Marketing,Research Director,4,14465,2,2,38,39,0,Divorced,4,8,5,4,10,4,former smoker,never
6418,Bachelor,Human Resources,Healthcare Representative,4,6707,2,9,26,13,15,Divorced,8,5,1,3,7,5,current smoker,social drinker
6419,Below College,Marketing,Manufacturing Director,1,3505,2,6,6,29,10,Divorced,4,5,7,8,6,4,current smoker,social drinker
6420,Below College,Life Sciences,Healthcare Representative,3,9858,3,7,26,10,3,Single,7,8,3,5,7,9,tried smoking,drink a lot
6421,College,Marketing,Healthcare Representative,2,1621,4,5,31,35,8,Married,2,10,5,7,7,5,former smoker,social drinker
6422,Master,Life Sciences,Human Resources,4,11541,2,7,1,35,3,Single,5,3,8,3,5,10,former smoker,social drinker
6423,College,Human Resources,Human Resources,3,3218,3,6,8,7,1,Married,3,8,6,2,5,7,tried smoking,social drinker
6424,Below College,Other,Research Director,3,9820,3,0,27,6,1,Married,3,5,6,2,6,10,former smoker,drink a lot
6425,Doctor,Life Sciences,Sales Representative,2,12750,4,1,10,18,4,Divorced,7,10,10,5,0,0,never smoked,never
6426,Doctor,Medical,Research Director,3,3255,3,9,37,2,12,Divorced,7,7,7,4,3,1,never smoked,never
6427,Doctor,Marketing,Sales Representative,3,7249,4,4,33,25,10,Single,3,10,7,10,5,1,former smoker,never
6428,College,Marketing,Manager,3,2960,1,10,36,0,15,Divorced,3,8,5,9,7,10,never smoked,drink a lot
6429,Doctor,Other,Sales Representative,4,14635,2,9,25,11,5,Divorced,6,7,4,8,6,7,former smoker,drink a lot
6430,Bachelor,Marketing,Manufacturing Director,4,9088,3,0,31,33,17,Single,8,7,4,9,10,0,never smoked,never
6431,Master,Other,Laboratory Technician,2,2175,2,7,35,13,15,Married,3,9,4,6,0,10,never smoked,drink a lot
6432,Below College,Human Resources,Healthcare Representative,4,7420,3,9,6,10,3,Married,2,6,4,6,10,7,never smoked,drink a lot
6433,Doctor,Human Resources,Healthcare Representative,3,4358,2,4,19,23,8,Divorced,10,3,3,5,9,0,current smoker,social drinker
6434,Master,Other,Sales Representative,1,2742,2,5,10,10,17,Married,3,6,9,5,0,1,tried smoking,drink a lot
6435,Doctor,Marketing,Research Director,4,18369,4,10,8,12,0,Married,7,10,4,6,6,6,former smoker,social drinker
6436,College,Life Sciences,Manufacturing Director,3,5511,2,7,20,29,9,Married,4,9,0,4,0,6,never smoked,never
6437,Master,Human Resources,Manufacturing Director,2,9454,1,2,9,15,6,Single,9,5,1,7,5,6,tried smoking,drink a lot
6438,Below College,Other,Healthcare Representative,2,2257,4,3,13,29,8,Single,10,10,6,8,4,10,never smoked,social drinker
